time,mult
00:01:00,0.052
00:02:00,0.052
00:03:00,0.052
00:04:00,0.052
00:05:00,0.052
00:06:00,0.052
00:07:00,0.052
00:08:00,0.052
00:09:00,0.052
00:10:00,0.052
00:11:00,0.052
00:12:00,0.052
00:13:00,0.052
00:14:00,0.052
00:15:00,0.052
00:16:00,0.052
00:17:00,0.052
00:18:00,0.052
00:19:00,0.052
00:20:00,0.052
00:21:00,0.052
00:22:00,0.052
00:23:00,0.052
00:24:00,0.052
00:25:00,0.052
00:26:00,0.052
00:27:00,0.052
00:28:00,0.052
00:29:00,0.052
00:30:00,0.052
00:31:00,0.052
00:32:00,0.052
00:33:00,0.052
00:34:00,0.052
00:35:00,0.052
00:36:00,0.052
00:37:00,0.052
00:38:00,0.052
00:39:00,0.052
00:40:00,0.052
00:41:00,0.052
00:42:00,0.052
00:43:00,0.052
00:44:00,0.052
00:45:00,0.052
00:46:00,0.052
00:47:00,0.052
00:48:00,0.052
00:49:00,0.052
00:50:00,0.052
00:51:00,0.052
00:52:00,0.052
00:53:00,0.052
00:54:00,0.052
00:55:00,0.052
00:56:00,0.052
00:57:00,0.052
00:58:00,0.052
00:59:00,0.052
01:00:00,0.052
01:01:00,0.052
01:02:00,0.052
01:03:00,0.052
01:04:00,0.052
01:05:00,0.052
01:06:00,0.052
01:07:00,0.052
01:08:00,0.052
01:09:00,0.052
01:10:00,0.052
01:11:00,0.052
01:12:00,0.052
01:13:00,0.052
01:14:00,0.052
01:15:00,0.052
01:16:00,0.052
01:17:00,0.052
01:18:00,0.374
01:19:00,0.374
01:20:00,0.374
01:21:00,0.374
01:22:00,0.374
01:23:00,0.374
01:24:00,0.374
01:25:00,0.374
01:26:00,0.374
01:27:00,0.374
01:28:00,0.374
01:29:00,0.374
01:30:00,0.374
01:31:00,0.374
01:32:00,0.374
01:33:00,0.374
01:34:00,0.374
01:35:00,0.374
01:36:00,0.374
01:37:00,0.374
01:38:00,0.228
01:39:00,0.228
01:40:00,0.052
01:41:00,0.052
01:42:00,0.052
01:43:00,0.052
01:44:00,0.052
01:45:00,0.052
01:46:00,0.052
01:47:00,0.052
01:48:00,0.052
01:49:00,0.052
01:50:00,0.052
01:51:00,0.052
01:52:00,0.052
01:53:00,0.052
01:54:00,0.052
01:55:00,0.052
01:56:00,0.052
01:57:00,0.052
01:58:00,0.052
01:59:00,0.052
02:00:00,0.052
02:01:00,0.052
02:02:00,0.052
02:03:00,0.052
02:04:00,0.052
02:05:00,0.052
02:06:00,0.052
02:07:00,0.052
02:08:00,0.052
02:09:00,0.052
02:10:00,0.052
02:11:00,0.052
02:12:00,0.052
02:13:00,0.052
02:14:00,0.052
02:15:00,0.052
02:16:00,0.052
02:17:00,0.052
02:18:00,0.052
02:19:00,0.052
02:20:00,0.052
02:21:00,0.052
02:22:00,0.052
02:23:00,0.052
02:24:00,0.228
02:25:00,0.228
02:26:00,0.374
02:27:00,0.374
02:28:00,0.374
02:29:00,0.374
02:30:00,0.374
02:31:00,0.374
02:32:00,0.374
02:33:00,0.374
02:34:00,0.374
02:35:00,0.374
02:36:00,0.374
02:37:00,0.374
02:38:00,0.374
02:39:00,0.374
02:40:00,0.374
02:41:00,0.374
02:42:00,0.374
02:43:00,0.374
02:44:00,0.374
02:45:00,0.374
02:46:00,0.052
02:47:00,0.052
02:48:00,0.052
02:49:00,0.052
02:50:00,0.052
02:51:00,0.052
02:52:00,0.052
02:53:00,0.052
02:54:00,0.052
02:55:00,0.052
02:56:00,0.052
02:57:00,0.052
02:58:00,0.052
02:59:00,0.052
03:00:00,0.052
03:01:00,0.052
03:02:00,0.052
03:03:00,0.052
03:04:00,0.052
03:05:00,0.052
03:06:00,0.052
03:07:00,0.052
03:08:00,0.052
03:09:00,0.052
03:10:00,0.052
03:11:00,0.052
03:12:00,0.052
03:13:00,0.052
03:14:00,0.052
03:15:00,0.052
03:16:00,0.052
03:17:00,0.052
03:18:00,0.052
03:19:00,0.052
03:20:00,0.052
03:21:00,0.052
03:22:00,0.052
03:23:00,0.052
03:24:00,0.052
03:25:00,0.052
03:26:00,0.052
03:27:00,0.052
03:28:00,0.052
03:29:00,0.052
03:30:00,0.052
03:31:00,0.052
03:32:00,0.052
03:33:00,0.052
03:34:00,0.052
03:35:00,0.052
03:36:00,0.198
03:37:00,0.198
03:38:00,0.198
03:39:00,0.198
03:40:00,0.374
03:41:00,0.374
03:42:00,0.374
03:43:00,0.374
03:44:00,0.374
03:45:00,0.374
03:46:00,0.374
03:47:00,0.374
03:48:00,0.374
03:49:00,0.374
03:50:00,0.374
03:51:00,0.374
03:52:00,0.374
03:53:00,0.374
03:54:00,0.374
03:55:00,0.374
03:56:00,0.228
03:57:00,0.228
03:58:00,0.228
03:59:00,0.228
04:00:00,0.228
04:01:00,0.228
04:02:00,0.052
04:03:00,0.052
04:04:00,0.052
04:05:00,0.052
04:06:00,0.052
04:07:00,0.052
04:08:00,0.052
04:09:00,0.052
04:10:00,0.052
04:11:00,0.052
04:12:00,0.052
04:13:00,0.052
04:14:00,0.052
04:15:00,0.052
04:16:00,0.052
04:17:00,0.052
04:18:00,0.052
04:19:00,0.052
04:20:00,0.052
04:21:00,0.052
04:22:00,0.052
04:23:00,0.052
04:24:00,0.052
04:25:00,0.052
04:26:00,0.052
04:27:00,0.052
04:28:00,0.052
04:29:00,0.052
04:30:00,0.052
04:31:00,0.052
04:32:00,0.052
04:33:00,0.052
04:34:00,0.052
04:35:00,0.052
04:36:00,0.052
04:37:00,0.052
04:38:00,0.052
